Date,Mean AOD,Slope
2010-08,0.2688027085839,0.19257799602112066
2010-09,0.1725586816592498,0.19256671027525654
2010-10,0.1145460117705971,0.19255542452939242
2010-11,0.099998292524413,0.1925441387835283
2010-12,0.134624209015223,0.19253285303766415
2011-01,0.1035448867712954,0.19252156729180003
2011-02,0.1152562051854234,0.1925102815459359
2011-03,0.1445336084326879,0.1924989958000718
2011-04,0.1953601379402073,0.19248771005420767
2011-05,0.1968122931006016,0.19247642430834355
2011-06,0.280349469849544,0.19246513856247943
2011-07,0.3401155053910735,0.1924538528166153
2011-08,0.2552205759537376,0.1924425670707512
2011-09,0.2165093965716522,0.19243128132488707
2011-10,0.1230108870296109,0.19241999557902295
2011-11,0.114754252458316,0.19240870983315883
2011-12,0.1771169283494283,0.1923974240872947
2012-01,0.0879632071940649,0.1923861383414306
2012-02,0.1844456709956709,0.19237485259556647
2012-03,0.1142043405836587,0.19236356684970235
2012-04,0.1670065689948187,0.19235228110383823
2012-05,0.3221070872836313,0.1923409953579741
2012-06,0.3336892878586061,0.19232970961210996
2012-07,0.2755159169113714,0.19231842386624584
2012-08,0.2533839124493122,0.19230713812038172
2012-09,0.2051914845918639,0.1922958523745176
2012-10,0.155103093053265,0.19228456662865348
2012-11,0.1002795706046496,0.19227328088278936
2012-12,0.0904884294738629,0.19226199513692524
2013-01,0.1148144832455126,0.19225070939106112
2013-02,0.1082295459507554,0.192239423645197
2013-03,0.1428373900969897,0.19222813789933288
2013-04,0.2092442622618024,0.19221685215346876
2013-05,0.2121802433767642,0.19220556640760464
2013-06,0.2185788450610417,0.19219428066174052
2013-07,0.2748440194401558,0.1921829949158764
2013-08,0.2700589920692404,0.19217170917001228
2013-09,0.1948399145536578,0.19216042342414816
2013-10,0.131753081184146,0.19214913767828404
2013-11,0.1421808403620256,0.1921378519324199
2013-12,0.0901354367668482,0.19212656618655577
2014-01,0.0613642317100771,0.19211528044069165
2014-02,0.1480751928374655,0.19210399469482753
2014-03,0.1993132606475521,0.1920927089489634
2014-04,0.1314501516489998,0.1920814232030993
2014-05,0.1594350929099124,0.19207013745723517
2014-06,0.236272010363374,0.19205885171137105
2014-07,0.3744209197620561,0.19204756596550693
2014-08,0.2925945695970696,0.1920362802196428
2014-09,0.2659822523940705,0.1920249944737787
2014-10,0.1322841828009988,0.19201370872791457
2014-11,0.0799816283355447,0.19200242298205045
2014-12,0.1393349996720451,0.19199113723618633
2015-01,0.0872751956484348,0.1919798514903222
2015-02,0.1483393058738647,0.1919685657444581
2015-03,0.1157043679048224,0.19195727999859397
2015-04,0.1788924603174603,0.19194599425272982
2015-05,0.2472802597402597,0.1919347085068657
2015-06,0.3431268950977667,0.19192342276100158
2015-07,0.2525362053150355,0.19191213701513746
2015-08,0.204443755897129,0.19190085126927334
2015-09,0.2235589716954638,0.19188956552340922
2015-10,0.1306576368167457,0.1918782797775451
2015-11,0.1014403942027731,0.19186699403168098
2015-12,0.1023964257909415,0.19185570828581686
2016-01,0.0765420397128517,0.19184442253995274
2016-02,0.0901027754797537,0.19183313679408862
2016-03,0.1568772078141921,0.1918218510482245
2016-04,0.1591323479251227,0.19181056530236038
2016-05,0.2114691244740108,0.19179927955649625
2016-06,0.2555310994056448,0.19178799381063213
2016-07,0.3317635526541117,0.19177670806476801
2016-08,0.2179011474666153,0.1917654223189039
2016-09,0.2057483990126035,0.19175413657303975
2016-10,0.122318656869803,0.19174285082717563
2016-11,0.1080033736588041,0.1917315650813115
2016-12,0.149800793600339,0.19172027933544739
2017-01,0.0582833075335397,0.19170899358958327
2017-02,0.1226261068655052,0.19169770784371915
2017-03,0.1710603234066129,0.19168642209785502
2017-04,0.1687481782842683,0.1916751363519909
2017-05,0.1242994403129811,0.19166385060612678
2017-06,0.3499664213564214,0.19165256486026266
2017-07,0.265349184118021,0.19164127911439854
2017-08,0.3196269775426593,0.19162999336853442
2017-09,0.2559681040197281,0.1916187076226703
2017-10,0.1227066846109605,0.19160742187680618
2017-11,0.1334736419045441,0.19159613613094206
2017-12,0.1006408719466807,0.19158485038507794
2018-01,0.0931748363875913,0.19157356463921382
2018-02,0.3203695652173913,0.1915622788933497
2018-03,0.1246955124355223,0.19155099314748555
2018-04,0.187229383410032,0.19153970740162143
2018-05,0.1757318394392532,0.1915284216557573
2018-06,0.3104855211202938,0.1915171359098932
2018-07,0.2859741960812346,0.19150585016402907
2018-08,0.2285509849866882,0.19149456441816495
2018-09,0.2497548170194003,0.19148327867230083
2018-10,0.1383886305144976,0.1914719929264367
2018-11,0.0921960829322193,0.1914607071805726
2018-12,0.0738062217621348,0.19144942143470847
2019-01,0.1077376913476464,0.19143813568884435
2019-02,0.108020909090909,0.19142684994298023
2019-03,0.1434801556776556,0.1914155641971161
2019-04,0.1220414508635544,0.191404278451252
2019-05,0.2506468684850503,0.19139299270538787
2019-06,0.23168889278471,0.19138170695952375
2019-07,0.2225283644181677,0.19137042121365963
2019-08,0.2930697390236026,0.19135913546779548
2019-09,0.218118626665686,0.19134784972193136
2019-10,0.1727077677463688,0.19133656397606724
2019-11,0.1143794011544011,0.19132527823020312
2019-12,0.0754617097803116,0.191313992484339
