Date,Mean AOD,Slope
2011-10,0.1416881753194083,0.2008808205218478
2011-11,0.1265053203746413,0.20088711209700388
2011-12,0.161674444074444,0.20089340367215994
2012-01,0.093056939153171,0.200899695247316
2012-02,0.1977038702723888,0.20090598682247204
2012-03,0.1269739068544624,0.2009122783976281
2012-04,0.173409798773546,0.20091856997278415
2012-05,0.2482920468763061,0.2009248615479402
2012-06,0.3274437918472232,0.20093115312309626
2012-07,0.3003345077761745,0.2009374446982523
2012-08,0.2950968916762385,0.20094373627340836
2012-09,0.2395259580829531,0.20095002784856442
2012-10,0.1721808554984292,0.2009563194237205
2012-11,0.1081425162423853,0.20096261099887655
2012-12,0.0997795604067809,0.2009689025740326
2013-01,0.140264965178854,0.20097519414918866
2013-02,0.1286104974553529,0.2009814857243447
2013-03,0.1722108374528135,0.20098777729950076
2013-04,0.2143748985652853,0.20099406887465682
2013-05,0.2239315542168784,0.20100036044981287
2013-06,0.2896725695721611,0.20100665202496892
2013-07,0.3253126035487146,0.20101294360012498
2013-08,0.3376734002252192,0.20101923517528103
2013-09,0.2583859515484515,0.2010255267504371
2013-10,0.1529796709525438,0.20103181832559316
2013-11,0.1287853806933213,0.20103810990074922
2013-12,0.0802514526451689,0.20104440147590527
2014-01,0.0775204155171835,0.20105069305106132
2014-02,0.1843316186556927,0.20105698462621738
2014-03,0.1873703795931737,0.20106327620137343
2014-04,0.1729012518687411,0.20106956777652948
2014-05,0.1670093790297493,0.20107585935168554
2014-06,0.2704852239324461,0.2010821509268416
2014-07,0.3412930156948675,0.20108844250199764
2014-08,0.3342976006785919,0.2010947340771537
2014-09,0.2996232388496277,0.20110102565230978
2014-10,0.1433524523643926,0.20110731722746583
2014-11,0.0995918182099468,0.20111360880262188
2014-12,0.1160467332050665,0.20111990037777794
2015-01,0.0894044051143724,0.201126191952934
2015-02,0.1499702259916312,0.20113248352809004
2015-03,0.1736594637529822,0.2011387751032461
2015-04,0.2204265084709529,0.20114506667840215
2015-05,0.2182746913580247,0.2011513582535582
2015-06,0.313174647266314,0.20115764982871426
2015-07,0.2786423507562397,0.2011639414038703
2015-08,0.2498927316400511,0.2011702329790264
2015-09,0.2238055901469945,0.20117652455418245
2015-10,0.1308974014597393,0.2011828161293385
2015-11,0.1043513192881642,0.20118910770449455
2015-12,0.1188439400420022,0.2011953992796506
2016-01,0.0921047610219747,0.20120169085480666
2016-02,0.1198206550920789,0.2012079824299627
2016-03,0.173896153297793,0.20121427400511877
2016-04,0.1835351219959335,0.20122056558027482
2016-05,0.1931233419962995,0.20122685715543087
2016-06,0.3113047316195464,0.20123314873058692
2016-07,0.3714862904456655,0.201239440305743
2016-08,0.2627547921899774,0.20124573188089906
2016-09,0.2422447788405519,0.2012520234560551
2016-10,0.1573086759805346,0.20125831503121117
2016-11,0.1180115415776815,0.20126460660636722
2016-12,0.1359900882724957,0.20127089818152327
2017-01,0.0894121680381054,0.20127718975667933
2017-02,0.1450606754477669,0.20128348133183538
2017-03,0.1828462931936342,0.20128977290699143
2017-04,0.1384908442845233,0.20129606448214749
2017-05,0.1601177388622081,0.20130235605730354
2017-06,0.2761595825984715,0.20130864763245962
2017-07,0.3538066910113206,0.20131493920761567
2017-08,0.2738136123136123,0.20132123078277173
2017-09,0.3047581540795879,0.20132752235792778
2017-10,0.1595604589562232,0.20133381393308383
2017-11,0.1381969369055317,0.20134010550823989
2017-12,0.0952591479165553,0.20134639708339594
2018-01,0.1140751654559034,0.201352688658552
2018-02,0.3179797979797979,0.20135898023370805
2018-03,0.1652755963647293,0.2013652718088641
2018-04,0.1830604239362006,0.20137156338402015
2018-05,0.2166272070470628,0.2013778549591762
2018-06,0.3366394384764755,0.2013841465343323
2018-07,0.3338902069686325,0.20139043810948834
2018-08,0.3354052339635673,0.2013967296846444
2018-09,0.2389157113462669,0.20140302125980045
2018-10,0.1462139647984147,0.2014093128349565
2018-11,0.1243383062813891,0.20141560441011255
2018-12,0.0855983314344953,0.2014218959852686
2019-01,0.1149739506670657,0.20142818756042466
2019-02,0.1740729276895943,0.2014344791355807
2019-03,0.1112787422454089,0.20144077071073677
2019-04,0.1420798730130601,0.20144706228589282
2019-05,0.2165814111128926,0.2014533538610489
2019-06,0.2148094219827364,0.20145964543620495
2019-07,0.2599688909291305,0.201465937011361
2019-08,0.3524342347638644,0.20147222858651706
2019-09,0.2684117568887177,0.2014785201616731
2019-10,0.1779706624929492,0.20148481173682917
2019-11,0.1192676970203285,0.20149110331198522
2019-12,0.0843484411737208,0.20149739488714127
