Date,Mean AOD,Slope
2009-10,0.1780743859912316,0.1908783716215971
2009-11,0.1698998448093572,0.1907990531139588
2009-12,0.1248286607397547,0.19071973460632052
2010-01,0.1218728531627911,0.19064041609868226
2010-02,0.2121958148361502,0.19056109759104395
2010-03,0.2393291059947792,0.1904817790834057
2010-04,0.2246211011127382,0.1904024605757674
2010-05,0.2438901268365851,0.19032314206812911
2010-06,0.2670837073599391,0.19024382356049083
2010-07,0.3479684787221597,0.19016450505285254
2010-08,0.3077522416745636,0.19008518654521425
2010-09,0.2003771276490631,0.19000586803757596
2010-10,0.1719447746770913,0.18992654952993768
2010-11,0.14242445919123,0.1898472310222994
2010-12,0.1618104029827816,0.1897679125146611
2011-01,0.1304446299820803,0.18968859400702281
2011-02,0.140161289253486,0.18960927549938453
2011-03,0.1827544454590752,0.18952995699174624
2011-04,0.2286595632524334,0.18945063848410795
2011-05,0.2374577934051577,0.18937131997646967
2011-06,0.2679763207461682,0.18929200146883138
2011-07,0.2776289037011737,0.1892126829611931
2011-08,0.2788310686013883,0.1891333644535548
2011-09,0.2433932331207092,0.18905404594591652
2011-10,0.1662483677822378,0.18897472743827823
2011-11,0.1691391473731823,0.18889540893063994
2011-12,0.1704581168675399,0.18881609042300168
2012-01,0.1366507479594453,0.1887367719153634
2012-02,0.2089756136252199,0.1886574534077251
2012-03,0.1904850257551635,0.18857813490008682
2012-04,0.2334662019755511,0.18849881639244853
2012-05,0.3351104879830403,0.18841949788481024
2012-06,0.3931128333079823,0.18834017937717196
2012-07,0.309814849119828,0.18826086086953367
2012-08,0.3163893649050599,0.18818154236189538
2012-09,0.2259565518014313,0.1881022238542571
2012-10,0.1919286651404788,0.1880229053466188
2012-11,0.1369951971249442,0.18794358683898052
2012-12,0.1159327027422738,0.18786426833134223
2013-01,0.1472257608555675,0.18778494982370394
2013-02,0.146212932961881,0.18770563131606566
2013-03,0.1834771722563294,0.18762631280842737
2013-04,0.2264338052978606,0.18754699430078908
2013-05,0.2448010182565349,0.1874676757931508
2013-06,0.246880744827632,0.1873883572855125
2013-07,0.295982436509041,0.18730903877787422
2013-08,0.3399093101549951,0.18722972027023593
2013-09,0.2181035314420679,0.18715040176259767
2013-10,0.1511405946086312,0.18707108325495939
2013-11,0.1690080284417004,0.1869917647473211
2013-12,0.1132652670196983,0.1869124462396828
2014-01,0.1175753941626596,0.18683312773204452
2014-02,0.1688818735474676,0.18675380922440624
2014-03,0.2013330354852644,0.18667449071676795
2014-04,0.2335914098058337,0.18659517220912966
2014-05,0.2400780594140851,0.18651585370149137
2014-06,0.2583407317014047,0.1864365351938531
2014-07,0.3997434959157156,0.1863572166862148
2014-08,0.3279396893778882,0.1862778981785765
2014-09,0.2922199272711415,0.18619857967093822
2014-10,0.1560367385780126,0.18611926116329994
2014-11,0.1268334139286101,0.18603994265566165
2014-12,0.1526112971583303,0.18596062414802336
2015-01,0.1231928043005973,0.18588130564038507
2015-02,0.1697225120781994,0.1858019871327468
2015-03,0.2146251108185715,0.1857226686251085
2015-04,0.262587565552692,0.1856433501174702
2015-05,0.2974439383638537,0.18556403160983193
2015-06,0.3040828454083518,0.18548471310219367
2015-07,0.2811975535513962,0.18540539459455538
2015-08,0.3054149637976906,0.1853260760869171
2015-09,0.2000355049636948,0.1852467575792788
2015-10,0.1657504478456471,0.18516743907164052
2015-11,0.1845466941207976,0.18508812056400223
2015-12,0.1471802045041875,0.18500880205636394
2016-01,0.1867999789314561,0.18492948354872565
2016-02,0.156101923556311,0.18485016504108737
2016-03,0.1854800426582057,0.18477084653344908
2016-04,0.2030179207847824,0.1846915280258108
2016-05,0.2873334375998794,0.1846122095181725
2016-06,0.2865911722026308,0.18453289101053422
2016-07,0.2808072547043972,0.18445357250289593
2016-08,0.2563643664160059,0.18437425399525764
2016-09,0.1820285792612085,0.18429493548761935
2016-10,0.1434790265520267,0.18421561697998107
2016-11,0.1416789029231472,0.18413629847234278
2016-12,0.1719401428130231,0.1840569799647045
2017-01,0.1442127684404344,0.1839776614570662
2017-02,0.1938616195340511,0.18389834294942792
2017-03,0.213011810727334,0.18381902444178966
2017-04,0.1962540451138338,0.18373970593415134
2017-05,0.2023778971741839,0.18366038742651308
2017-06,0.3105879836467203,0.1835810689188748
2017-07,0.2934815910326825,0.1835017504112365
2017-08,0.2657419257864757,0.18342243190359822
2017-09,0.3093652195230917,0.18334311339595993
2017-10,0.1625208754537036,0.18326379488832165
2017-11,0.1507974598991202,0.18318447638068336
2017-12,0.1043187297841703,0.18310515787304507
2018-01,0.1374098060994166,0.18302583936540678
2018-02,0.2995084713746004,0.1829465208577685
2018-03,0.1999811924445288,0.1828672023501302
2018-04,0.2284504429285133,0.18278788384249192
2018-05,0.2432024207492568,0.18270856533485363
2018-06,0.2525147601325297,0.18262924682721535
2018-07,0.3295272988705918,0.18254992831957706
2018-08,0.3272357789960691,0.18247060981193877
2018-09,0.2290466672999742,0.18239129130430048
2018-10,0.1589472274629203,0.1823119727966622
2018-11,0.1871919527418786,0.1822326542890239
2018-12,0.1688772511980056,0.18215333578138562
2019-01,0.2164789868444414,0.18207401727374734
2019-02,0.1547929018217456,0.18199469876610908
2019-03,0.172488012460546,0.1819153802584708
2019-04,0.1840407399051994,0.1818360617508325
2019-05,0.2879248522300876,0.1817567432431942
2019-06,0.2721618070170335,0.18167742473555593
2019-07,0.2671288451259989,0.18159810622791764
2019-08,0.3504530805144831,0.18151878772027935
2019-09,0.264331040772224,0.18143946921264106
2019-10,0.1945851801160873,0.18136015070500278
2019-11,0.1363815710313756,0.1812808321973645
2019-12,0.1130601522382644,0.1812015136897262
